attempt_no,variant_id,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
29973,01749bcf2ae81bfb,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,763,173,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
29974,017921be856cbcda,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,257,53,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
29975,017e6b7937b2599f,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,367,66,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
29976,017eabbf2eabf45a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,140,18,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
29977,0180cd6183a4396a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,652,112,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
29978,0183250ce7934e78,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,195,27,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
29979,01851e719d270e93,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,132,23,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
29980,01878830e7e6a17d,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,250,49,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
29981,01894c9c4a96d602,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,519,121,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
29982,0189f87e7ad6c110,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,187,28,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
29983,018ab95b32b9e90c,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,1223,297,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
29984,018dd8a6bcb056e9,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,195,31,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
29985,01923eb2016d4549,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,759,172,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
29986,01a2aff7bb59c009,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,374,71,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
29987,01a6cb6ac4205afc,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,299,58,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
29988,01aba9050ba4eefb,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,347,70,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
29989,01aeee7a04b7888b,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,500,105,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
29990,01b1530c2076e455,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,696,153,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
29991,01b599781438da5f,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,315,68,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
29992,01b9bb42599bafea,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,872,195,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
29993,01bbf8ccf9cdf111,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,181,31,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
29994,01be6759d31b509c,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,1078,242,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
29995,01bf7a850b29ebbb,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,338,63,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
29996,01c176e640e42757,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,195,34,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
29997,01c78a1bec22bb36,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,1129,261,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
29998,01c7c23d6ec05909,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,207,33,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
29999,01cb373aa090734e,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,296,62,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30000,01cb4e77696c1d9a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,395,78,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30001,01cc75089a069963,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,562,122,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30002,01cca50e45fd47cd,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,351,76,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30003,01cd8539e9c575d3,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,170,24,"{""age_max"":16,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30004,01cecc427d4ee4e5,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,876,188,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30005,01d18fcb0dfe95ff,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,492,105,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30006,01d4397a502cf759,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,494,100,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30007,01d6e05dbc1d335a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,406,78,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30008,01dd4f595b00c486,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,713,157,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30009,01e2b448525b4273,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,508,116,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30010,01e83ba0aaef2c8a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,140,24,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30011,01e89c9045de746f,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,306,63,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30012,01eb5f5c1322937b,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,229,49,"{""age_max"":16,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30013,01f36a5d233424e0,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,104,22,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30014,01fa333895b379c6,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,1173,256,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30015,01fb0db29d765d2f,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,1396,307,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30016,0202f09828be875d,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,156,27,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30017,020627586b038ad6,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,167,25,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30018,02079d68dd2811bc,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,119,26,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30019,02090031785e2eac,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,773,172,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30020,020b4a2a04852a1f,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,801,165,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30021,020bdf75e6d886de,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,265,58,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30022,020bf539c67f58c4,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,1537,350,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30023,020ca7fbed33b47b,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,331,67,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30024,021168f0ea8820ee,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,215,32,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30025,0212f694a2227ae4,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,364,64,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30026,021558ca855c9dd1,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,552,114,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30027,0216d8dd25956967,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,1434,316,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30028,021add7b10309c26,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,163,37,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30029,021fe128db00dfdf,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,257,46,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30030,02229e9f2a36e133,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,170,33,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30031,0228ef3d55a0b5f8,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,222,43,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30032,0229c1eae156d994,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,518,90,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30033,02301d3778460563,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,1074,243,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30034,023052352146d3f7,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,751,155,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
30035,0230dd458ea4537a,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_EXTENDED,506,99,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30036,023164450d996dd3,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,195,31,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30037,0233bc174065a71b,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_SCALP,125,27,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30038,0233d5c7a326f1e3,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL,C_BALANCED,144,27,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30039,000c6770449677ac,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,160,32,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":4.0,""width_atr_min"":3.0}"
30040,000d7cf501230bd4,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,511,101,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":3.0}"
30041,0013d02adfbf35c3,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,332,75,"{""age_min"":8,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":4.0,""width_atr_min"":1.0}"
30042,0015c800e9bd0e9b,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,459,99,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.03,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":1.0}"
30043,00188253575a22f9,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_BALANCED,424,103,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""width_atr_max"":6.0,""width_atr_min"":1.0}"
30044,001c6be707ebd12b,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,114,16,"{""age_min"":64,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":1.0}"
30045,0025a242abb79977,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_BALANCED,149,27,"{""age_min"":64,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":2.0}"
30046,002df2547e5d9006,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,429,97,"{""age_min"":32,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":6.0,""width_atr_min"":1.0}"
30047,0031192f8fe2246c,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_BALANCED,271,56,"{""age_min"":32,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":6.0,""width_atr_min"":1.0}"
30048,003175a2c923d459,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,385,84,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}"
30049,00380c00d7f5fe84,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,302,65,"{""age_min"":16,""body_min"":0.4,""breakout_atr"":0.07,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":2.0}"
30050,003daab554dbaba9,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,237,44,"{""age_min"":32,""body_min"":0.4,""breakout_atr"":0.03,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":1.0}"
30051,0049f5358a4530c8,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,177,39,"{""age_min"":16,""body_min"":0.4,""breakout_atr"":0.12,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""width_atr_max"":4.0,""width_atr_min"":2.0}"
30052,0055cc62c1466683,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,607,134,"{""age_min"":32,""body_min"":0.1,""breakout_atr"":0.03,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":8.0,""width_atr_min"":1.0}"
30053,005b3ba76b5610b7,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,149,31,"{""age_min"":64,""body_min"":0.25,""breakout_atr"":0.03,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}"
30054,005cca529a02cc6c,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_SCALP,144,32,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""width_atr_max"":4.0,""width_atr_min"":2.0}"
30055,0063a902956a1757,CHOP,CHOP_MATURE_EPISODE_BREAKOUT,C_EXTENDED,541,116,"{""age_min"":32,""body_min"":0.4,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":1.0}"
