regime_episode_id,regime,start_time,end_time,h4_bars,duration_hours,median_adx,median_er
588,TREND_DOWN,2020-09-23 20:00:00+00:00,2020-09-25 08:00:00+00:00,10,40.0,42.82004684921779,0.456208276564064
589,TRANSITION_UNKNOWN,2020-09-25 12:00:00+00:00,2020-10-05 04:00:00+00:00,37,148.0,22.168289238899835,0.28179889690284204
590,BALANCED_RANGE,2020-10-05 08:00:00+00:00,2020-10-06 04:00:00+00:00,6,24.0,17.02756597044671,0.11110689000497431
591,COMPRESSION,2020-10-06 08:00:00+00:00,2020-10-06 16:00:00+00:00,3,12.0,19.038964938417617,0.16818181818181652
592,BALANCED_RANGE,2020-10-06 20:00:00+00:00,2020-10-12 12:00:00+00:00,24,96.0,15.898869399336743,0.10797502831374017
593,TRANSITION_UNKNOWN,2020-10-12 16:00:00+00:00,2020-10-13 16:00:00+00:00,7,28.0,19.16361491958237,0.39082243405009953
594,BALANCED_RANGE,2020-10-13 20:00:00+00:00,2020-10-14 08:00:00+00:00,4,16.0,21.606135978012254,0.050407017003495466
595,TRANSITION_UNKNOWN,2020-10-14 12:00:00+00:00,2020-10-15 00:00:00+00:00,4,16.0,23.43101352986072,0.09521574812789738
596,BALANCED_RANGE,2020-10-15 04:00:00+00:00,2020-10-15 12:00:00+00:00,3,12.0,22.64127536761023,0.1627551577338721
597,TRANSITION_UNKNOWN,2020-10-15 16:00:00+00:00,2020-10-19 16:00:00+00:00,14,56.0,19.250110071492294,0.20286593632262656
598,BALANCED_RANGE,2020-10-19 20:00:00+00:00,2020-10-20 00:00:00+00:00,2,8.0,15.575742598536879,0.08449590783304547
599,COMPRESSION,2020-10-20 04:00:00+00:00,2020-10-21 16:00:00+00:00,10,40.0,14.203274139628334,0.1398901105585097
600,TRANSITION_UNKNOWN,2020-10-21 20:00:00+00:00,2020-10-22 04:00:00+00:00,3,12.0,16.67090194260323,0.18749242516058368
601,BALANCED_RANGE,2020-10-22 08:00:00+00:00,2020-10-26 04:00:00+00:00,13,52.0,18.062695272828698,0.028801843317972264
602,TRANSITION_UNKNOWN,2020-10-26 08:00:00+00:00,2020-11-05 20:00:00+00:00,52,208.0,25.711664312781924,0.19269514083012138
603,TREND_UP,2020-11-06 00:00:00+00:00,2020-11-09 12:00:00+00:00,11,44.0,34.39574983641262,0.45669352945778824
604,TRANSITION_UNKNOWN,2020-11-09 16:00:00+00:00,2020-11-12 08:00:00+00:00,17,68.0,35.70476917721536,0.167179667575411
605,TREND_DOWN,2020-11-12 12:00:00+00:00,2020-11-12 16:00:00+00:00,2,8.0,34.306731741364274,0.38059270906457165
606,TRANSITION_UNKNOWN,2020-11-12 20:00:00+00:00,2020-11-13 04:00:00+00:00,3,12.0,30.83781335545291,0.36200512674451707
607,TREND_DOWN,2020-11-13 08:00:00+00:00,2020-11-13 12:00:00+00:00,2,8.0,26.789086470482587,0.28016021756383314
608,TRANSITION_UNKNOWN,2020-11-13 16:00:00+00:00,2020-11-16 20:00:00+00:00,9,36.0,23.163495051041668,0.15285326086956572
609,BALANCED_RANGE,2020-11-17 00:00:00+00:00,2020-11-17 08:00:00+00:00,3,12.0,19.15745949005759,0.08858543417367085
610,TRANSITION_UNKNOWN,2020-11-17 12:00:00+00:00,2020-11-17 20:00:00+00:00,3,12.0,18.178440911090842,0.20568968744151306
611,BALANCED_RANGE,2020-11-18 00:00:00+00:00,2020-11-18 20:00:00+00:00,6,24.0,20.63559345199212,0.0989106732531016
612,TRANSITION_UNKNOWN,2020-11-19 00:00:00+00:00,2020-11-24 12:00:00+00:00,23,92.0,30.276353399286233,0.20178490394796594
613,TREND_DOWN,2020-11-24 16:00:00+00:00,2020-11-30 12:00:00+00:00,24,96.0,48.07995836222506,0.5126846389883128
614,TRANSITION_UNKNOWN,2020-11-30 16:00:00+00:00,2020-12-04 00:00:00+00:00,21,84.0,37.84450392664293,0.13071085643487784
615,TREND_UP,2020-12-04 04:00:00+00:00,2020-12-04 20:00:00+00:00,5,20.0,28.37944998806472,0.5327599964535868
616,TRANSITION_UNKNOWN,2020-12-05 00:00:00+00:00,2020-12-11 00:00:00+00:00,26,104.0,23.414905793384126,0.21658959911685027
617,BALANCED_RANGE,2020-12-11 04:00:00+00:00,2020-12-11 16:00:00+00:00,4,16.0,21.110034400609948,0.022328286432585564
618,TRANSITION_UNKNOWN,2020-12-11 20:00:00+00:00,2020-12-15 12:00:00+00:00,12,48.0,19.14119479684272,0.33609714894500475
619,COMPRESSION,2020-12-15 16:00:00+00:00,2020-12-16 04:00:00+00:00,4,16.0,18.990731093453064,0.16420961496294784
620,TRANSITION_UNKNOWN,2020-12-16 08:00:00+00:00,2020-12-17 16:00:00+00:00,9,36.0,22.98863072727431,0.28185413005272436
621,TREND_UP,2020-12-17 20:00:00+00:00,2020-12-21 12:00:00+00:00,12,48.0,38.007199337069565,0.5413159908779228
622,TRANSITION_UNKNOWN,2020-12-21 16:00:00+00:00,2020-12-23 20:00:00+00:00,14,56.0,27.38386515806228,0.13393507002502453
623,BALANCED_RANGE,2020-12-24 00:00:00+00:00,2020-12-30 16:00:00+00:00,23,92.0,14.148325934592977,0.05534150612959618
624,COMPRESSION,2020-12-30 20:00:00+00:00,2020-12-31 20:00:00+00:00,7,28.0,17.90117055220018,0.17080930602505318
625,UNSAFE_SHOCK,2021-01-04 00:00:00+00:00,2021-01-04 08:00:00+00:00,3,12.0,24.034917083086516,0.24170697995853554
626,TREND_UP,2021-01-04 12:00:00+00:00,2021-01-06 12:00:00+00:00,13,52.0,40.372969763736826,0.5805640380815533
627,TRANSITION_UNKNOWN,2021-01-06 16:00:00+00:00,2021-01-08 20:00:00+00:00,14,56.0,36.179527838013556,0.15742944691422223
628,TREND_DOWN,2021-01-09 00:00:00+00:00,2021-01-12 20:00:00+00:00,13,52.0,49.038995211132615,0.5512502069879138
629,TRANSITION_UNKNOWN,2021-01-13 00:00:00+00:00,2021-01-22 12:00:00+00:00,47,188.0,38.36774303722155,0.1721705046545824
630,BALANCED_RANGE,2021-01-22 16:00:00+00:00,2021-01-23 00:00:00+00:00,3,12.0,22.64228675079892,0.13241792929292856
631,TRANSITION_UNKNOWN,2021-01-25 00:00:00+00:00,2021-01-26 04:00:00+00:00,8,32.0,24.415213747405424,0.09871099123485058
632,BALANCED_RANGE,2021-01-26 08:00:00+00:00,2021-01-26 12:00:00+00:00,2,8.0,21.86819051170789,0.10919800901448809
633,COMPRESSION,2021-01-26 16:00:00+00:00,2021-01-26 20:00:00+00:00,2,8.0,20.286657518965946,0.1815454411115964
634,TRANSITION_UNKNOWN,2021-01-27 00:00:00+00:00,2021-01-27 08:00:00+00:00,3,12.0,19.35286482829481,0.23798232377667472
635,COMPRESSION,2021-01-27 12:00:00+00:00,2021-01-28 00:00:00+00:00,4,16.0,20.716066628735383,0.26178114767365085
636,TRANSITION_UNKNOWN,2021-01-28 04:00:00+00:00,2021-01-29 00:00:00+00:00,6,24.0,23.82417470320431,0.19654360160070744
637,COMPRESSION,2021-01-29 04:00:00+00:00,2021-01-29 16:00:00+00:00,4,16.0,21.408289428871555,0.05875175513357522
638,TRANSITION_UNKNOWN,2021-01-29 20:00:00+00:00,2021-02-03 04:00:00+00:00,16,64.0,27.365000498061136,0.0618852134325115
639,BALANCED_RANGE,2021-02-03 08:00:00+00:00,2021-02-04 04:00:00+00:00,6,24.0,18.354587953118873,0.07174292146143835
640,TRANSITION_UNKNOWN,2021-02-04 08:00:00+00:00,2021-02-05 00:00:00+00:00,5,20.0,21.336570757573256,0.46553191489361717
641,TREND_DOWN,2021-02-05 04:00:00+00:00,2021-02-06 00:00:00+00:00,6,24.0,27.45449979974581,0.48446440994868856
642,TRANSITION_UNKNOWN,2021-02-08 00:00:00+00:00,2021-02-09 00:00:00+00:00,7,28.0,24.88080061482534,0.10588029401470112
643,BALANCED_RANGE,2021-02-09 04:00:00+00:00,2021-02-10 04:00:00+00:00,7,28.0,22.556804603166828,0.051926051410473004
644,TRANSITION_UNKNOWN,2021-02-10 08:00:00+00:00,2021-02-11 20:00:00+00:00,10,40.0,21.905514166137355,0.3333563782947033
645,BALANCED_RANGE,2021-02-12 00:00:00+00:00,2021-02-15 00:00:00+00:00,8,32.0,19.432759905474263,0.09929761736624432
646,TRANSITION_UNKNOWN,2021-02-15 04:00:00+00:00,2021-02-17 08:00:00+00:00,14,56.0,15.884704999332056,0.28141702827510073
647,TREND_DOWN,2021-02-17 12:00:00+00:00,2021-02-18 00:00:00+00:00,4,16.0,31.577189435169508,0.4380233477201696
648,TRANSITION_UNKNOWN,2021-02-18 04:00:00+00:00,2021-02-18 16:00:00+00:00,4,16.0,36.482501808633906,0.3523870768338626
649,TREND_DOWN,2021-02-18 20:00:00+00:00,2021-02-19 16:00:00+00:00,6,24.0,40.690994827414016,0.43050550086750117
650,TRANSITION_UNKNOWN,2021-02-19 20:00:00+00:00,2021-02-26 16:00:00+00:00,31,124.0,29.103792161766894,0.26171403489520334
651,UNSAFE_SHOCK,2021-02-26 20:00:00+00:00,2021-02-27 00:00:00+00:00,2,8.0,42.37642614941564,0.6112774703139006
652,TREND_DOWN,2021-03-01 00:00:00+00:00,2021-03-02 12:00:00+00:00,10,40.0,43.14363076696668,0.47030470197913543
653,TRANSITION_UNKNOWN,2021-03-02 16:00:00+00:00,2021-03-05 04:00:00+00:00,16,64.0,42.89662356148882,0.30591215074383177
654,TREND_DOWN,2021-03-05 08:00:00+00:00,2021-03-05 12:00:00+00:00,2,8.0,46.802270551348116,0.3835938191783958
655,TRANSITION_UNKNOWN,2021-03-05 16:00:00+00:00,2021-03-08 08:00:00+00:00,6,24.0,42.63482119790679,0.24059774724952665
656,TREND_DOWN,2021-03-08 12:00:00+00:00,2021-03-09 04:00:00+00:00,5,20.0,37.801531316541364,0.47311426437639836
657,TRANSITION_UNKNOWN,2021-03-09 08:00:00+00:00,2021-03-12 08:00:00+00:00,19,76.0,26.319003016531983,0.15301310043668168
658,BALANCED_RANGE,2021-03-12 12:00:00+00:00,2021-03-12 16:00:00+00:00,2,8.0,21.512896574511256,0.23656819558956738
659,TRANSITION_UNKNOWN,2021-03-12 20:00:00+00:00,2021-03-15 12:00:00+00:00,6,24.0,18.307427504648665,0.2913097128369784
660,BALANCED_RANGE,2021-03-15 16:00:00+00:00,2021-03-15 20:00:00+00:00,2,8.0,17.002838036027768,0.15371653885930497
661,TRANSITION_UNKNOWN,2021-03-16 00:00:00+00:00,2021-03-16 12:00:00+00:00,4,16.0,15.89929058947493,0.1871633995395629
662,BALANCED_RANGE,2021-03-16 16:00:00+00:00,2021-03-17 20:00:00+00:00,8,32.0,15.786377179624969,0.058064570384470396
663,TRANSITION_UNKNOWN,2021-03-18 00:00:00+00:00,2021-03-18 12:00:00+00:00,4,16.0,17.497703463158654,0.3374062950472053
664,BALANCED_RANGE,2021-03-18 16:00:00+00:00,2021-03-19 20:00:00+00:00,8,32.0,15.394055889749843,0.10410412366015502
665,COMPRESSION,2021-03-22 00:00:00+00:00,2021-03-22 08:00:00+00:00,3,12.0,11.77495908786721,0.07984503448927394
666,BALANCED_RANGE,2021-03-22 12:00:00+00:00,2021-03-22 20:00:00+00:00,3,12.0,11.953051380135037,0.05441797466337487
667,COMPRESSION,2021-03-23 00:00:00+00:00,2021-03-23 04:00:00+00:00,2,8.0,12.301011788947333,0.022460290172961948
668,BALANCED_RANGE,2021-03-23 08:00:00+00:00,2021-03-23 20:00:00+00:00,4,16.0,13.431603766214064,0.061548360423949455
669,TRANSITION_UNKNOWN,2021-03-24 00:00:00+00:00,2021-03-24 04:00:00+00:00,2,8.0,15.882792746313724,0.17329913730144209
670,COMPRESSION,2021-03-24 08:00:00+00:00,2021-03-29 16:00:00+00:00,21,84.0,11.247814979814311,0.11736969542500394
671,TRANSITION_UNKNOWN,2021-03-29 20:00:00+00:00,2021-03-30 16:00:00+00:00,6,24.0,19.94122394099543,0.47621529729284273
672,TREND_DOWN,2021-03-30 20:00:00+00:00,2021-03-31 16:00:00+00:00,6,24.0,37.13787745295048,0.5736460756050945
673,TRANSITION_UNKNOWN,2021-03-31 20:00:00+00:00,2021-04-06 08:00:00+00:00,17,68.0,27.900621983376208,0.12534715793371567
674,TREND_UP,2021-04-06 12:00:00+00:00,2021-04-07 20:00:00+00:00,9,36.0,28.77392207875046,0.5965701139809714
675,TRANSITION_UNKNOWN,2021-04-08 00:00:00+00:00,2021-04-14 08:00:00+00:00,28,112.0,24.680548587878103,0.16174793125819142
676,BALANCED_RANGE,2021-04-14 12:00:00+00:00,2021-04-14 16:00:00+00:00,2,8.0,20.92123917073607,0.233686802201886
677,TRANSITION_UNKNOWN,2021-04-14 20:00:00+00:00,2021-04-15 04:00:00+00:00,3,12.0,20.77470947965982,0.25213154689403144
678,COMPRESSION,2021-04-15 08:00:00+00:00,2021-04-15 16:00:00+00:00,3,12.0,19.09141786879152,0.011782477341389389
679,TRANSITION_UNKNOWN,2021-04-15 20:00:00+00:00,2021-04-16 16:00:00+00:00,6,24.0,23.095810598529127,0.2901897002675662
680,TREND_UP,2021-04-16 20:00:00+00:00,2021-04-19 16:00:00+00:00,7,28.0,32.794331405695075,0.49893985046312017
681,TRANSITION_UNKNOWN,2021-04-19 20:00:00+00:00,2021-04-20 12:00:00+00:00,5,20.0,33.59863836677268,0.3100427116416614
682,TREND_UP,2021-04-20 16:00:00+00:00,2021-04-21 12:00:00+00:00,6,24.0,27.98433720335585,0.42317347428521723
683,TRANSITION_UNKNOWN,2021-04-21 16:00:00+00:00,2021-04-23 20:00:00+00:00,14,56.0,28.395847707203462,0.11205355317402085
684,BALANCED_RANGE,2021-04-24 00:00:00+00:00,2021-04-26 12:00:00+00:00,5,20.0,18.93848911402874,0.05761705572797194
685,COMPRESSION,2021-04-26 16:00:00+00:00,2021-04-27 08:00:00+00:00,5,20.0,14.583682336439681,0.029966996699669728
686,BALANCED_RANGE,2021-04-27 12:00:00+00:00,2021-04-27 20:00:00+00:00,3,12.0,14.494131343676182,0.22241871854169448
687,TRANSITION_UNKNOWN,2021-04-28 00:00:00+00:00,2021-04-28 16:00:00+00:00,5,20.0,17.17100302615519,0.2272542922806542
688,BALANCED_RANGE,2021-04-28 20:00:00+00:00,2021-04-29 12:00:00+00:00,5,20.0,16.210784471004384,0.020448877805484742
689,COMPRESSION,2021-04-29 16:00:00+00:00,2021-04-30 08:00:00+00:00,5,20.0,18.55255591169083,0.11569356192302906
690,BALANCED_RANGE,2021-04-30 12:00:00+00:00,2021-04-30 16:00:00+00:00,2,8.0,23.453333813799805,0.10668314646801089
691,TRANSITION_UNKNOWN,2021-04-30 20:00:00+00:00,2021-05-04 12:00:00+00:00,12,48.0,24.49231344873852,0.1423267100364222
692,BALANCED_RANGE,2021-05-04 16:00:00+00:00,2021-05-06 00:00:00+00:00,9,36.0,18.615933314561044,0.0708679331134114
693,TRANSITION_UNKNOWN,2021-05-06 04:00:00+00:00,2021-05-07 00:00:00+00:00,6,24.0,20.856219608943768,0.4248639980296076
694,TREND_UP,2021-05-07 04:00:00+00:00,2021-05-12 04:00:00+00:00,20,80.0,46.335008573986116,0.4923218692489472
695,TRANSITION_UNKNOWN,2021-05-12 08:00:00+00:00,2021-05-15 00:00:00+00:00,17,68.0,32.51512054243336,0.06817691477885614
696,BALANCED_RANGE,2021-05-17 00:00:00+00:00,2021-05-17 04:00:00+00:00,2,8.0,23.030710346971226,0.14556065840753
697,TRANSITION_UNKNOWN,2021-05-17 08:00:00+00:00,2021-05-18 12:00:00+00:00,8,32.0,26.139803180794132,0.31508360451908457
698,TREND_UP,2021-05-18 16:00:00+00:00,2021-05-19 20:00:00+00:00,8,32.0,31.452576038282096,0.5205210607127595
699,TRANSITION_UNKNOWN,2021-05-20 00:00:00+00:00,2021-05-28 12:00:00+00:00,41,164.0,32.52212730696703,0.2037891063193319
700,BALANCED_RANGE,2021-05-28 16:00:00+00:00,2021-05-28 20:00:00+00:00,2,8.0,22.460112053827235,0.1781866681725161
701,TRANSITION_UNKNOWN,2021-05-29 00:00:00+00:00,2021-05-31 12:00:00+00:00,5,20.0,19.51097163598604,0.28876378137461833
702,BALANCED_RANGE,2021-05-31 16:00:00+00:00,2021-06-03 00:00:00+00:00,15,60.0,15.195878343489172,0.07219963549698719
703,TRANSITION_UNKNOWN,2021-06-03 04:00:00+00:00,2021-06-04 04:00:00+00:00,7,28.0,20.91248628613651,0.37285344624794325
704,TREND_DOWN,2021-06-04 08:00:00+00:00,2021-06-04 16:00:00+00:00,3,12.0,32.37943978234631,0.4258056298560702
705,TRANSITION_UNKNOWN,2021-06-04 20:00:00+00:00,2021-06-09 00:00:00+00:00,15,60.0,25.16491549329814,0.12606368979734994
706,BALANCED_RANGE,2021-06-09 04:00:00+00:00,2021-06-09 12:00:00+00:00,3,12.0,18.17955100062279,0.007821007821007479
707,TRANSITION_UNKNOWN,2021-06-09 16:00:00+00:00,2021-06-10 16:00:00+00:00,7,28.0,16.722949524675947,0.23609706774519898
708,BALANCED_RANGE,2021-06-10 20:00:00+00:00,2021-06-11 20:00:00+00:00,7,28.0,15.304817363273651,0.13596644529884824
709,TRANSITION_UNKNOWN,2021-06-12 00:00:00+00:00,2021-06-16 12:00:00+00:00,17,68.0,26.5727597732418,0.27108373894904375
710,TREND_DOWN,2021-06-16 16:00:00+00:00,2021-06-18 08:00:00+00:00,11,44.0,46.57627552188009,0.5740686845168805
711,TRANSITION_UNKNOWN,2021-06-18 12:00:00+00:00,2021-06-18 16:00:00+00:00,2,8.0,54.52963591688753,0.44587226924281015
712,TREND_DOWN,2021-06-18 20:00:00+00:00,2021-06-22 16:00:00+00:00,13,52.0,50.733493058526165,0.4123722548380079
713,TRANSITION_UNKNOWN,2021-06-22 20:00:00+00:00,2021-06-25 04:00:00+00:00,15,60.0,33.773865942019654,0.1336489439184275
714,BALANCED_RANGE,2021-06-25 08:00:00+00:00,2021-06-25 20:00:00+00:00,4,16.0,20.756102852033692,0.04225476969836488
715,COMPRESSION,2021-06-26 00:00:00+00:00,2021-06-29 20:00:00+00:00,13,52.0,17.266841420095126,0.047857843671643883
716,TRANSITION_UNKNOWN,2021-06-30 00:00:00+00:00,2021-07-01 08:00:00+00:00,9,36.0,25.173331778545315,0.12148129613411486
717,BALANCED_RANGE,2021-07-01 12:00:00+00:00,2021-07-05 08:00:00+00:00,13,52.0,18.659013002034367,0.1040177471037721
718,TRANSITION_UNKNOWN,2021-07-05 12:00:00+00:00,2021-07-06 04:00:00+00:00,5,20.0,25.73670108747683,0.3910563836681771
719,TREND_UP,2021-07-06 08:00:00+00:00,2021-07-06 16:00:00+00:00,3,12.0,33.800837128238946,0.552431894514239
720,TRANSITION_UNKNOWN,2021-07-06 20:00:00+00:00,2021-07-09 08:00:00+00:00,16,64.0,30.826837494232386,0.2662458457317126
721,BALANCED_RANGE,2021-07-09 12:00:00+00:00,2021-07-09 16:00:00+00:00,2,8.0,20.94360342641469,0.12922959585620136
722,TRANSITION_UNKNOWN,2021-07-09 20:00:00+00:00,2021-07-12 00:00:00+00:00,3,12.0,20.403467423125186,0.14955849889624775
723,COMPRESSION,2021-07-12 04:00:00+00:00,2021-07-14 16:00:00+00:00,16,64.0,16.348924286864822,0.06654817508114189
724,TRANSITION_UNKNOWN,2021-07-14 20:00:00+00:00,2021-07-16 16:00:00+00:00,12,48.0,18.916708966508672,0.3064240741378754
725,BALANCED_RANGE,2021-07-16 20:00:00+00:00,2021-07-20 16:00:00+00:00,13,52.0,17.392714382759753,0.054646324549238
726,TRANSITION_UNKNOWN,2021-07-20 20:00:00+00:00,2021-07-22 16:00:00+00:00,12,48.0,15.670897007226166,0.234419248353749
727,BALANCED_RANGE,2021-07-22 20:00:00+00:00,2021-07-23 16:00:00+00:00,6,24.0,21.427972929370068,0.05459380292985712
728,TRANSITION_UNKNOWN,2021-07-23 20:00:00+00:00,2021-07-28 12:00:00+00:00,18,72.0,26.045970848733816,0.08552344563230045
729,COMPRESSION,2021-07-28 16:00:00+00:00,2021-07-29 12:00:00+00:00,6,24.0,19.980746028394393,0.07801702656227448
730,TRANSITION_UNKNOWN,2021-07-29 16:00:00+00:00,2021-08-03 00:00:00+00:00,16,64.0,25.02485588357136,0.22003365716912385
731,BALANCED_RANGE,2021-08-03 04:00:00+00:00,2021-08-04 08:00:00+00:00,8,32.0,15.515699262507901,0.0904696311230702
732,TRANSITION_UNKNOWN,2021-08-04 12:00:00+00:00,2021-08-04 16:00:00+00:00,2,8.0,15.4479913009811,0.3007610898977616
733,COMPRESSION,2021-08-04 20:00:00+00:00,2021-08-05 00:00:00+00:00,2,8.0,19.730930965702893,0.34024248752755937
734,TRANSITION_UNKNOWN,2021-08-05 04:00:00+00:00,2021-08-05 20:00:00+00:00,5,20.0,23.490365193750716,0.21278804235001206
735,BALANCED_RANGE,2021-08-06 00:00:00+00:00,2021-08-06 12:00:00+00:00,4,16.0,19.78879195299963,0.21830075662043072
736,TRANSITION_UNKNOWN,2021-08-06 16:00:00+00:00,2021-08-07 00:00:00+00:00,3,12.0,24.834491988653397,0.6743231104837702
737,UNSAFE_SHOCK,2021-08-09 00:00:00+00:00,2021-08-10 20:00:00+00:00,12,48.0,44.7185267838199,0.4737474306062377
738,TREND_DOWN,2021-08-11 00:00:00+00:00,2021-08-11 12:00:00+00:00,4,16.0,52.73355822470342,0.4470667364506772
739,TRANSITION_UNKNOWN,2021-08-11 16:00:00+00:00,2021-08-16 04:00:00+00:00,17,68.0,37.82837010490373,0.26212458877215344
740,TREND_UP,2021-08-16 08:00:00+00:00,2021-08-17 16:00:00+00:00,9,36.0,26.783443956368345,0.5797204937264164
741,TRANSITION_UNKNOWN,2021-08-17 20:00:00+00:00,2021-08-19 12:00:00+00:00,11,44.0,21.027781367514795,0.38610546454621664
742,BALANCED_RANGE,2021-08-19 16:00:00+00:00,2021-08-20 20:00:00+00:00,8,32.0,13.875060080029623,0.0637747646972533
743,COMPRESSION,2021-08-21 00:00:00+00:00,2021-08-23 16:00:00+00:00,6,24.0,10.677597332373091,0.09847976133338218
744,TRANSITION_UNKNOWN,2021-08-23 20:00:00+00:00,2021-08-25 08:00:00+00:00,10,40.0,18.77003419012922,0.19400912298365033
745,BALANCED_RANGE,2021-08-25 12:00:00+00:00,2021-08-30 08:00:00+00:00,19,76.0,18.20833633108842,0.15778078484438213
746,TRANSITION_UNKNOWN,2021-08-30 12:00:00+00:00,2021-09-02 12:00:00+00:00,19,76.0,20.74326555063417,0.2534562211981579
747,COMPRESSION,2021-09-02 16:00:00+00:00,2021-09-03 16:00:00+00:00,7,28.0,13.313772714811448,0.13738892686260942
748,TRANSITION_UNKNOWN,2021-09-03 20:00:00+00:00,2021-09-06 16:00:00+00:00,7,28.0,19.31704536447758,0.20852407261247127
749,BALANCED_RANGE,2021-09-06 20:00:00+00:00,2021-09-07 16:00:00+00:00,6,24.0,19.80765759504359,0.15063994094686703
750,TRANSITION_UNKNOWN,2021-09-07 20:00:00+00:00,2021-09-09 12:00:00+00:00,11,44.0,25.40063635946354,0.2582693834347727
751,TREND_DOWN,2021-09-09 16:00:00+00:00,2021-09-10 04:00:00+00:00,4,16.0,29.577806443663306,0.407912022828839
752,TRANSITION_UNKNOWN,2021-09-10 08:00:00+00:00,2021-09-13 20:00:00+00:00,11,44.0,26.531863004067926,0.2862689728203317
753,COMPRESSION,2021-09-14 00:00:00+00:00,2021-09-14 16:00:00+00:00,5,20.0,18.25580762291179,0.09900332225913652
754,TRANSITION_UNKNOWN,2021-09-14 20:00:00+00:00,2021-09-15 04:00:00+00:00,3,12.0,18.42916344637245,0.15699956389010086
755,BALANCED_RANGE,2021-09-15 08:00:00+00:00,2021-09-16 12:00:00+00:00,8,32.0,16.332824908737678,0.08554194036093443
756,TRANSITION_UNKNOWN,2021-09-16 16:00:00+00:00,2021-09-17 16:00:00+00:00,7,28.0,27.280527984791462,0.33764396847847966
757,TREND_DOWN,2021-09-17 20:00:00+00:00,2021-09-18 00:00:00+00:00,2,8.0,30.601482515715542,0.392764962537836
758,TRANSITION_UNKNOWN,2021-09-20 00:00:00+00:00,2021-09-20 12:00:00+00:00,4,16.0,33.336020881002526,0.382964545994958
759,TREND_DOWN,2021-09-20 16:00:00+00:00,2021-09-21 12:00:00+00:00,6,24.0,30.626928901819,0.40529361112213314
760,TRANSITION_UNKNOWN,2021-09-21 16:00:00+00:00,2021-09-23 00:00:00+00:00,9,36.0,23.622424861109828,0.1537828195041627
761,BALANCED_RANGE,2021-09-23 04:00:00+00:00,2021-09-24 20:00:00+00:00,11,44.0,19.240930466434325,0.057511200512022895
762,TRANSITION_UNKNOWN,2021-09-25 00:00:00+00:00,2021-09-27 00:00:00+00:00,2,8.0,17.812613564182662,0.12636874026939615
763,BALANCED_RANGE,2021-09-27 04:00:00+00:00,2021-09-27 12:00:00+00:00,3,12.0,15.751216707855674,0.12280087527352249
764,TRANSITION_UNKNOWN,2021-09-27 16:00:00+00:00,2021-09-30 16:00:00+00:00,19,76.0,16.438877649878627,0.23913710254574969
765,BALANCED_RANGE,2021-09-30 20:00:00+00:00,2021-10-04 04:00:00+00:00,10,40.0,18.95462742774847,0.06768434781338557
766,TRANSITION_UNKNOWN,2021-10-04 08:00:00+00:00,2021-10-06 12:00:00+00:00,14,56.0,16.915136533339627,0.23780352144531514
767,BALANCED_RANGE,2021-10-06 16:00:00+00:00,2021-10-08 08:00:00+00:00,11,44.0,15.548652832835662,0.07235839099331622
768,COMPRESSION,2021-10-08 12:00:00+00:00,2021-10-08 16:00:00+00:00,2,8.0,16.06626125142804,0.08464093930122818
769,BALANCED_RANGE,2021-10-08 20:00:00+00:00,2021-10-12 20:00:00+00:00,14,56.0,17.978176988259698,0.05080127389461252
770,TRANSITION_UNKNOWN,2021-10-13 00:00:00+00:00,2021-10-13 16:00:00+00:00,5,20.0,28.904602195409645,0.06612821807168147
771,TREND_UP,2021-10-13 20:00:00+00:00,2021-10-15 08:00:00+00:00,10,40.0,44.8875217140942,0.45568288485821307
772,TRANSITION_UNKNOWN,2021-10-15 12:00:00+00:00,2021-10-25 16:00:00+00:00,40,160.0,26.221092106162754,0.16242566408375333
773,TREND_UP,2021-10-25 20:00:00+00:00,2021-10-26 04:00:00+00:00,3,12.0,47.23780972007742,0.43359876701772454
774,TRANSITION_UNKNOWN,2021-10-26 08:00:00+00:00,2021-10-29 00:00:00+00:00,17,68.0,31.91541472882763,0.11140744332646416
775,BALANCED_RANGE,2021-10-29 04:00:00+00:00,2021-10-29 08:00:00+00:00,2,8.0,21.410742417184682,0.03484917078891836
776,COMPRESSION,2021-10-29 12:00:00+00:00,2021-10-29 16:00:00+00:00,2,8.0,19.980911370859047,0.2506875708741818
777,TRANSITION_UNKNOWN,2021-10-29 20:00:00+00:00,2021-11-01 16:00:00+00:00,7,28.0,24.00474780132744,0.2487443827650032
778,BALANCED_RANGE,2021-11-01 20:00:00+00:00,2021-11-03 00:00:00+00:00,8,32.0,18.537779954870697,0.07587267904710812
779,TRANSITION_UNKNOWN,2021-11-03 04:00:00+00:00,2021-11-05 08:00:00+00:00,14,56.0,25.385895371841066,0.2117938717614633
780,BALANCED_RANGE,2021-11-05 12:00:00+00:00,2021-11-05 16:00:00+00:00,2,8.0,21.14177026027923,0.11133537088532645
781,TRANSITION_UNKNOWN,2021-11-05 20:00:00+00:00,2021-11-09 12:00:00+00:00,11,44.0,23.801868664578997,0.2798744605727723
782,TREND_UP,2021-11-09 16:00:00+00:00,2021-11-15 04:00:00+00:00,23,92.0,36.34463647989567,0.4774325647645314
783,TRANSITION_UNKNOWN,2021-11-15 08:00:00+00:00,2021-11-16 00:00:00+00:00,5,20.0,34.17319816392092,0.35654624132031676
